NACA 1410
1.00003498 0.00104942
0.99986142 0.00107558
0.99934086 0.00115402
0.99847364 0.00128458
0.99726036 0.00146697
0.99570184 0.00170083
0.99379915 0.00198566
0.99155356 0.00232089
0.98896660 0.00270581
0.98604004 0.00313965
0.98277585 0.00362152
0.97917627 0.00415045
0.97524373 0.00472538
0.97098091 0.00534516
0.96639072 0.00600858
0.96147628 0.00671433
0.95624094 0.00746105
0.95068826 0.00824730
0.94482205 0.00907160
0.93864630 0.00993239
0.93216523 0.01082808
0.92538327 0.01175702
0.91830507 0.01271753
0.91093547 0.01370788
0.90327952 0.01472632
0.89534246 0.01577106
0.88712975 0.01684029
0.87864702 0.01793218
0.86990010 0.01904488
0.86089500 0.02017652
0.85163792 0.02132523
0.84213523 0.02248912
0.83239348 0.02366630
0.82241939 0.02485485
0.81221983 0.02605288
0.80180185 0.02725846
0.79117264 0.02846969
0.78033955 0.02968465
0.76931007 0.03090141
0.75809184 0.03211805
0.74669263 0.03333265
0.73512033 0.03454329
0.72338297 0.03574803
0.71148869 0.03694495
0.69944575 0.03813210
0.68726251 0.03930757
0.67494745 0.04046940
0.66250913 0.04161566
0.64995621 0.04274441
0.63729742 0.04385370
0.62454159 0.04494158
0.61169761 0.04600611
0.59877444 0.04704535
0.58578111 0.04805735
0.57272669 0.04904017
0.55962031 0.04999188
0.54647113 0.05091056
0.53328836 0.05179430
0.52008122 0.05264121
0.50685898 0.05344941
0.49363090 0.05421706
0.48040627 0.05494232
0.46719438 0.05562343
0.45400449 0.05625862
0.44084589 0.05684618
0.42772784 0.05738448
0.41465955 0.05787190
0.40165024 0.05830692
0.38867100 0.05868361
0.37576314 0.05899360
0.36294144 0.05923569
0.35021506 0.05940892
0.33759313 0.05951247
0.32508471 0.05954560
0.31269877 0.05950776
0.30044420 0.05939850
0.28832981 0.05921751
0.27636430 0.05896465
0.26455627 0.05863992
0.25291420 0.05824345
0.24144647 0.05777555
0.23016129 0.05723665
0.21906679 0.05662738
0.20817091 0.05594846
0.19748148 0.05520082
0.18700613 0.05438550
0.17675237 0.05350370
0.16672752 0.05255674
0.15693872 0.05154612
0.14739296 0.05047342
0.13809700 0.04934037
0.12905745 0.04814881
0.12028070 0.04690069
0.11177294 0.04559805
0.10354016 0.04424304
0.09558813 0.04283786
0.08792241 0.04138479
0.08054836 0.03988618
0.07347110 0.03834439
0.06669552 0.03676184
0.06022628 0.03514096
0.05406785 0.03348419
0.04822441 0.03179395
0.04269994 0.03007265
0.03749818 0.02832267
0.03262263 0.02654632
0.02807654 0.02474588
0.02386294 0.02292354
0.01998459 0.02108142
0.01644404 0.01922152
0.01324356 0.01734575
0.01038522 0.01545591
0.00787080 0.01355366
0.00570187 0.01164053
0.00387974 0.00971791
0.00240549 0.00778702
0.00127993 0.00584896
0.00050364 0.00390462
0.00007697 0.00195478
0.00000000 0.00000000
0.00027149 -0.00193736
0.00088995 -0.00383501
0.00185474 -0.00569253
0.00316499 -0.00750947
0.00481957 -0.00928531
0.00681714 -0.01101948
0.00915610 -0.01271138
0.01183462 -0.01436035
0.01485064 -0.01596571
0.01820188 -0.01752673
0.02188580 -0.01904268
0.02589966 -0.02051280
0.03024050 -0.02193630
0.03490514 -0.02331243
0.03989017 -0.02464040
0.04519197 -0.02591946
0.05080672 -0.02714887
0.05673041 -0.02832791
0.06295879 -0.02945591
0.06948745 -0.03053225
0.07631176 -0.03155634
0.08342693 -0.03252766
0.09082794 -0.03344577
0.09850964 -0.03431028
0.10646667 -0.03512091
0.11469350 -0.03587745
0.12318444 -0.03657978
0.13193363 -0.03722789
0.14093505 -0.03782185
0.15018252 -0.03836187
0.15966971 -0.03884822
0.16939014 -0.03928133
0.17933719 -0.03966171
0.18950407 -0.03998999
0.19988389 -0.04026690
0.21046960 -0.04049331
0.22125403 -0.04067016
0.23222989 -0.04079852
0.24338975 -0.04087955
0.25472606 -0.04091452
0.26623119 -0.04090477
0.27789734 -0.04085176
0.28971667 -0.04075699
0.30168117 -0.04062207
0.31378279 -0.04044866
0.32601334 -0.04023847
0.33836457 -0.03999329
0.35082812 -0.03971494
0.36339557 -0.03940526
0.37605842 -0.03906613
0.38880807 -0.03869946
0.40164141 -0.03830707
0.41458177 -0.03788378
0.42758217 -0.03742697
0.44063363 -0.03693839
0.45372715 -0.03641981
0.46685368 -0.03587300
0.48000417 -0.03529971
0.49316951 -0.03470170
0.50634061 -0.03408072
0.51950834 -0.03343848
0.53266358 -0.03277667
0.54579723 -0.03209696
0.55890016 -0.03140098
0.57196330 -0.03069032
0.58497756 -0.02996654
0.59793390 -0.02923115
0.61082332 -0.02848561
0.62363685 -0.02773136
0.63636557 -0.02696976
0.64900061 -0.02620216
0.66153317 -0.02542983
0.67395450 -0.02465403
0.68625593 -0.02387595
0.69842888 -0.02309674
0.71046484 -0.02231753
0.72235539 -0.02153939
0.73409222 -0.02076336
