NACA 0009
1.00000000 0.00094500
0.99982577 0.00096333
0.99930321 0.00101829
0.99843267 0.00110977
0.99721476 0.00123759
0.99565034 0.00140150
0.99374049 0.00160116
0.99148655 0.00183620
0.98889008 0.00210614
0.98595290 0.00241048
0.98267704 0.00274862
0.97906481 0.00311992
0.97511870 0.00352367
0.97084148 0.00395913
0.96623611 0.00442549
0.96130583 0.00492189
0.95605405 0.00544744
0.95048443 0.00600120
0.94460087 0.00658220
0.93840746 0.00718943
0.93190852 0.00782185
0.92510857 0.00847840
0.91801235 0.00915799
0.91062482 0.00985950
0.90295112 0.01058181
0.89499659 0.01132377
0.88676678 0.01208422
0.87826743 0.01286199
0.86950446 0.01365589
0.86048397 0.01446474
0.85121226 0.01528732
0.84169578 0.01612244
0.83194117 0.01696888
0.82195522 0.01782542
0.81174490 0.01869082
0.80131732 0.01956387
0.79067974 0.02044330
0.77983959 0.02132788
0.76880441 0.02221634
0.75758189 0.02310742
0.74617987 0.02399984
0.73460627 0.02489229
0.72286918 0.02578349
0.71097676 0.02667209
0.69893731 0.02755678
0.68675922 0.02843619
0.67445097 0.02930895
0.66202115 0.03017367
0.64947841 0.03102894
0.63683150 0.03187332
0.62408922 0.03270536
0.61126047 0.03352359
0.59835417 0.03432651
0.58537934 0.03511261
0.57234500 0.03588036
0.55926024 0.03662822
0.54613418 0.03735461
0.53297597 0.03805797
0.51979478 0.03873672
0.50659979 0.03938925
0.49340021 0.04001398
0.48020522 0.04060932
0.46702403 0.04117368
0.45386582 0.04170548
0.44073976 0.04220317
0.42765500 0.04266520
0.41462066 0.04309007
0.40164583 0.04347629
0.38873953 0.04382243
0.37591078 0.04412708
0.36316850 0.04438889
0.35052159 0.04460659
0.33797885 0.04477894
0.32554903 0.04490478
0.31324078 0.04498303
0.30106269 0.04501270
0.28902324 0.04499285
0.27713082 0.04492268
0.26539373 0.04480145
0.25382013 0.04462854
0.24241811 0.04440341
0.23119559 0.04412565
0.22016041 0.04379495
0.20932026 0.04341112
0.19868268 0.04297408
0.18825510 0.04248384
0.17804478 0.04194056
0.16805883 0.04134450
0.15830422 0.04069601
0.14878774 0.03999558
0.13951603 0.03924378
0.13049554 0.03844131
0.12173257 0.03758893
0.11323322 0.03668753
0.10500341 0.03573805
0.09704888 0.03474155
0.08937518 0.03369913
0.08198765 0.03261196
0.07489143 0.03148129
0.06809148 0.03030839
0.06159254 0.02909459
0.05539913 0.02784124
0.04951557 0.02654971
0.04394595 0.02522139
0.03869417 0.02385768
0.03376389 0.02245994
0.02915852 0.02102954
0.02488130 0.01956783
0.02093519 0.01807610
0.01732296 0.01655562
0.01404710 0.01500759
0.01110992 0.01343316
0.00851345 0.01183341
0.00625951 0.01020935
0.00434966 0.00856190
0.00278524 0.00689190
0.00156733 0.00520011
0.00069679 0.00348717
0.00017423 0.00175365
0.00000000 0.00000000
0.00017423 -0.00175365
0.00069679 -0.00348717
0.00156733 -0.00520011
0.00278524 -0.00689190
0.00434966 -0.00856190
0.00625951 -0.01020935
0.00851345 -0.01183341
0.01110992 -0.01343316
0.01404710 -0.01500759
0.01732296 -0.01655562
0.02093519 -0.01807610
0.02488130 -0.01956783
0.02915852 -0.02102954
0.03376389 -0.02245994
0.03869417 -0.02385768
0.04394595 -0.02522139
0.04951557 -0.02654971
0.05539913 -0.02784124
0.06159254 -0.02909459
0.06809148 -0.03030839
0.07489143 -0.03148129
0.08198765 -0.03261196
0.08937518 -0.03369913
0.09704888 -0.03474155
0.10500341 -0.03573805
0.11323322 -0.03668753
0.12173257 -0.03758893
0.13049554 -0.03844131
0.13951603 -0.03924378
0.14878774 -0.03999558
0.15830422 -0.04069601
0.16805883 -0.04134450
0.17804478 -0.04194056
0.18825510 -0.04248384
0.19868268 -0.04297408
0.20932026 -0.04341112
0.22016041 -0.04379495
0.23119559 -0.04412565
0.24241811 -0.04440341
0.25382013 -0.04462854
0.26539373 -0.04480145
0.27713082 -0.04492268
0.28902324 -0.04499285
0.30106269 -0.04501270
0.31324078 -0.04498303
0.32554903 -0.04490478
0.33797885 -0.04477894
0.35052159 -0.04460659
0.36316850 -0.04438889
0.37591078 -0.04412708
0.38873953 -0.04382243
0.40164583 -0.04347629
0.41462066 -0.04309007
0.42765500 -0.04266520
0.44073976 -0.04220317
0.45386582 -0.04170548
0.46702403 -0.04117368
0.48020522 -0.04060932
0.49340021 -0.04001398
0.50659979 -0.03938925
0.51979478 -0.03873672
0.53297597 -0.03805797
0.54613418 -0.03735461
0.55926024 -0.03662822
0.57234500 -0.03588036
0.58537934 -0.03511261
0.59835417 -0.03432651
0.61126047 -0.03352359
0.62408922 -0.03270536
0.63683150 -0.03187332
0.64947841 -0.03102894
0.66202115 -0.03017367
0.67445097 -0.02930895
0.68675922 -0.02843619
0.69893731 -0.02755678
0.71097676 -0.02667209
0.72286918 -0.02578349
0.73460627 -0.02489229
0.74617987 -0.02399984
0.75758189 -0.02310742
0.76880441 -0.02221634
0.77983959 -0.02132788
0.79067974 -0.02044330
0.80131732 -0.01956387
0.81174490 -0.01869082
0.82195522 -0.01782542
0.83194117 -0.01696888
0.84169578 -0.01612244
0.85121226 -0.01528732
0.86048397 -0.01446474
0.86950446 -0.01365589
0.87826743 -0.01286199
0.88676678 -0.01208422
0.89499659 -0.01132377
0.90295112 -0.01058181
0.91062482 -0.00985950
0.91801235 -0.00915799
0.92510857 -0.00847840
0.93190852 -0.00782185
0.93840746 -0.00718943
0.94460087 -0.00658220
0.95048443 -0.00600120
0.95605405 -0.00544744
0.96130583 -0.00492189
0.96623611 -0.00442549
0.97084148 -0.00395913
0.97511870 -0.00352367
0.97906481 -0.00311992
0.98267704 -0.00274862
0.98595290 -0.00241048
0.98889008 -0.00210614
0.99148655 -0.00183620
0.99374049 -0.00160116
0.99565034 -0.00140150
0.99721476 -0.00123759
0.99843267 -0.00110977
0.99930321 -0.00101829
0.99982577 -0.00096333
1.00000000 -0.00094500
