NACA 0012
1.00000000 0.00126000
0.99982577 0.00128444
0.99930321 0.00135773
0.99843267 0.00147970
0.99721476 0.00165012
0.99565034 0.00186866
0.99374049 0.00213488
0.99148655 0.00244826
0.98889008 0.00280819
0.98595290 0.00321397
0.98267704 0.00366483
0.97906481 0.00415989
0.97511870 0.00469823
0.97084148 0.00527884
0.96623611 0.00590065
0.96130583 0.00656252
0.95605405 0.00726325
0.95048443 0.00800160
0.94460087 0.00877627
0.93840746 0.00958591
0.93190852 0.01042914
0.92510857 0.01130454
0.91801235 0.01221065
0.91062482 0.01314600
0.90295112 0.01410908
0.89499659 0.01509836
0.88676678 0.01611230
0.87826743 0.01714932
0.86950446 0.01820786
0.86048397 0.01928632
0.85121226 0.02038310
0.84169578 0.02149659
0.83194117 0.02262517
0.82195522 0.02376722
0.81174490 0.02492110
0.80131732 0.02608516
0.79067974 0.02725774
0.77983959 0.02843717
0.76880441 0.02962179
0.75758189 0.03080990
0.74617987 0.03199978
0.73460627 0.03318972
0.72286918 0.03437798
0.71097676 0.03556279
0.69893731 0.03674237
0.68675922 0.03791492
0.67445097 0.03907860
0.66202115 0.04023156
0.64947841 0.04137191
0.63683150 0.04249775
0.62408922 0.04360714
0.61126047 0.04469811
0.59835417 0.04576868
0.58537934 0.04681681
0.57234500 0.04784048
0.55926024 0.04883762
0.54613418 0.04980615
0.53297597 0.05074397
0.51979478 0.05164895
0.50659979 0.05251900
0.49340021 0.05335197
0.48020522 0.05414576
0.46702403 0.05489823
0.45386582 0.05560731
0.44073976 0.05627089
0.42765500 0.05688694
0.41462066 0.05745343
0.40164583 0.05796839
0.38873953 0.05842990
0.37591078 0.05883610
0.36316850 0.05918519
0.35052159 0.05947545
0.33797885 0.05970525
0.32554903 0.05987304
0.31324078 0.05997738
0.30106269 0.06001693
0.28902324 0.05999047
0.27713082 0.05989691
0.26539373 0.05973527
0.25382013 0.05950471
0.24241811 0.05920454
0.23119559 0.05883420
0.22016041 0.05839327
0.20932026 0.05788150
0.19868268 0.05729877
0.18825510 0.05664512
0.17804478 0.05592075
0.16805883 0.05512600
0.15830422 0.05426135
0.14878774 0.05332744
0.13951603 0.05232505
0.13049554 0.05125508
0.12173257 0.05011857
0.11323322 0.04891670
0.10500341 0.04765074
0.09704888 0.04632206
0.08937518 0.04493217
0.08198765 0.04348261
0.07489143 0.04197505
0.06809148 0.04041119
0.06159254 0.03879279
0.05539913 0.03712165
0.04951557 0.03539962
0.04394595 0.03362853
0.03869417 0.03181023
0.03376389 0.02994658
0.02915852 0.02803939
0.02488130 0.02609044
0.02093519 0.02410147
0.01732296 0.02207416
0.01404710 0.02001012
0.01110992 0.01791088
0.00851345 0.01577788
0.00625951 0.01361247
0.00434966 0.01141587
0.00278524 0.00918920
0.00156733 0.00693348
0.00069679 0.00464956
0.00017423 0.00233820
0.00000000 0.00000000
0.00017423 -0.00233820
0.00069679 -0.00464956
0.00156733 -0.00693348
0.00278524 -0.00918920
0.00434966 -0.01141587
0.00625951 -0.01361247
0.00851345 -0.01577788
0.01110992 -0.01791088
0.01404710 -0.02001012
0.01732296 -0.02207416
0.02093519 -0.02410147
0.02488130 -0.02609044
0.02915852 -0.02803939
0.03376389 -0.02994658
0.03869417 -0.03181023
0.04394595 -0.03362853
0.04951557 -0.03539962
0.05539913 -0.03712165
0.06159254 -0.03879279
0.06809148 -0.04041119
0.07489143 -0.04197505
0.08198765 -0.04348261
0.08937518 -0.04493217
0.09704888 -0.04632206
0.10500341 -0.04765074
0.11323322 -0.04891670
0.12173257 -0.05011857
0.13049554 -0.05125508
0.13951603 -0.05232505
0.14878774 -0.05332744
0.15830422 -0.05426135
0.16805883 -0.05512600
0.17804478 -0.05592075
0.18825510 -0.05664512
0.19868268 -0.05729877
0.20932026 -0.05788150
0.22016041 -0.05839327
0.23119559 -0.05883420
0.24241811 -0.05920454
0.25382013 -0.05950471
0.26539373 -0.05973527
0.27713082 -0.05989691
0.28902324 -0.05999047
0.30106269 -0.06001693
0.31324078 -0.05997738
0.32554903 -0.05987304
0.33797885 -0.05970525
0.35052159 -0.05947545
0.36316850 -0.05918519
0.37591078 -0.05883610
0.38873953 -0.05842990
0.40164583 -0.05796839
0.41462066 -0.05745343
0.42765500 -0.05688694
0.44073976 -0.05627089
0.45386582 -0.05560731
0.46702403 -0.05489823
0.48020522 -0.05414576
0.49340021 -0.05335197
0.50659979 -0.05251900
0.51979478 -0.05164895
0.53297597 -0.05074397
0.54613418 -0.04980615
0.55926024 -0.04883762
0.57234500 -0.04784048
0.58537934 -0.04681681
