NACA 2418
1.00012572 0.00188581
0.99995389 0.00193401
0.99943852 0.00207851
0.99857993 0.00231901
0.99737865 0.00265501
0.99583545 0.00308580
0.99395130 0.00361050
0.99172738 0.00422803
0.98916511 0.00493710
0.98626611 0.00573629
0.98303220 0.00662395
0.97946545 0.00759829
0.97556812 0.00865736
0.97134270 0.00979905
0.96679188 0.01102111
0.96191857 0.01232112
0.95672589 0.01369659
0.95121719 0.01514484
0.94539601 0.01666314
0.93926611 0.01824861
0.93283146 0.01989831
0.92609624 0.02160918
0.91906482 0.02337812
0.91174180 0.02520192
0.90413197 0.02707733
0.89624032 0.02900106
0.88807203 0.03096973
0.87963250 0.03297997
0.87092730 0.03502834
0.86196221 0.03711138
0.85274319 0.03922560
0.84327637 0.04136750
0.83356809 0.04353357
0.82362484 0.04572026
0.81345330 0.04792404
0.80306032 0.05014136
0.79245291 0.05236866
0.78163825 0.05460237
0.77062366 0.05683895
0.75941662 0.05907481
0.74802478 0.06130640
0.73645591 0.06353014
0.72471792 0.06574246
0.71281886 0.06793979
0.70076692 0.07011854
0.68857038 0.07227515
0.67623767 0.07440604
0.66377733 0.07650761
0.65119798 0.07857629
0.63850838 0.08060851
0.62571736 0.08260067
0.61283386 0.08454921
0.59986687 0.08645055
0.58682551 0.08830113
0.57371892 0.09009742
0.56055635 0.09183587
0.54734708 0.09351298
0.53410047 0.09512527
0.52082590 0.09666930
0.50753281 0.09814167
0.49423068 0.09953901
0.48092899 0.10085803
0.46763726 0.10209550
0.45436503 0.10324827
0.44112184 0.10431326
0.42791720 0.10528751
0.41476066 0.10616815
0.40166173 0.10695244
0.38849280 0.10762866
0.37537930 0.10818002
0.36235108 0.10860446
0.34941814 0.10890034
0.33659040 0.10906628
0.32387771 0.10910114
0.31128989 0.10900402
0.29883665 0.10877429
0.28652762 0.10841162
0.27437232 0.10791590
0.26238015 0.10728736
0.25056041 0.10652646
0.23892223 0.10563397
0.22747460 0.10461095
0.21622635 0.10345873
0.20518614 0.10217892
0.19436244 0.10077342
0.18376352 0.09924440
0.17339746 0.09759428
0.16327212 0.09582575
0.15339514 0.09394174
0.14377393 0.09194543
0.13441564 0.08984019
0.12532721 0.08762962
0.11651529 0.08531751
0.10798630 0.08290781
0.09974639 0.08040464
0.09180142 0.07781224
0.08415700 0.07513497
0.07681845 0.07237728
0.06979083 0.06954369
0.06307890 0.06663877
0.05668715 0.06366710
0.05061977 0.06063327
0.04488069 0.05754184
0.03947355 0.05439732
0.03440169 0.05120414
0.02966820 0.04796665
0.02527586 0.04468906
0.02122720 0.04137544
0.01752447 0.03802969
0.01416963 0.03465553
0.01116438 0.03125647
0.00851017 0.02783581
0.00620815 0.02439657
0.00425926 0.02094154
0.00266412 0.01747324
0.00142315 0.01399390
0.00053649 0.01050543
0.00000402 0.00700946
-0.00017461 0.00350732
0.00000000 0.00000000
0.00052307 -0.00347248
0.00138957 -0.00687023
0.00259818 -0.01019257
0.00414732 -0.01343879
0.00603519 -0.01660804
0.00825976 -0.01969944
0.01081875 -0.02271200
0.01370967 -0.02564468
0.01692983 -0.02849638
0.02047629 -0.03126596
0.02434592 -0.03395222
0.02853540 -0.03655395
0.03304119 -0.03906991
0.03785957 -0.04149888
0.04298666 -0.04383962
0.04841836 -0.04609094
0.05415044 -0.04825167
0.06017848 -0.05032071
0.06649793 -0.05229700
0.07310406 -0.05417958
0.07999203 -0.05596758
0.08715684 -0.05766024
0.09459336 -0.05925692
0.10229635 -0.06075709
0.11026044 -0.06216039
0.11848013 -0.06346661
0.12694985 -0.06467570
0.13566388 -0.06578778
0.14461641 -0.06680316
0.15380155 -0.06772233
0.16321329 -0.06854595
0.17284553 -0.06927492
0.18269209 -0.06991031
0.19274668 -0.07045337
0.20300293 -0.07090559
0.21345437 -0.07126861
0.22409447 -0.07154430
0.23491658 -0.07173468
0.24591398 -0.07184198
0.25707985 -0.07186860
0.26840730 -0.07181707
0.27988933 -0.07169011
0.29151886 -0.07149058
0.30328872 -0.07122144
0.31519167 -0.07088581
0.32722034 -0.07048688
0.33936730 -0.07002794
0.35162504 -0.06951237
0.36398592 -0.06894360
0.37644226 -0.06832509
0.38898626 -0.06766036
0.40162993 -0.06695274
0.41448066 -0.06619190
0.42739280 -0.06537249
0.44035769 -0.06449768
0.45336661 -0.06357066
0.46641080 -0.06259464
0.47948145 -0.06157279
0.49256974 -0.06050829
0.50566677 -0.05940428
0.51876366 -0.05826384
0.53185147 -0.05709001
0.54492128 -0.05588578
0.55796413 -0.05465407
0.57097107 -0.05339773
0.58393316 -0.05211952
0.59684147 -0.05082215
0.60968708 -0.04950821
0.62246108 -0.04818022
0.63515461 -0.04684064
0.64775884 -0.04549179
0.66026497 -0.04413595
0.67266428 -0.04277530
0.68494806 -0.04141192
0.69710771 -0.04004782
0.70913466 -0.03868496
0.72102044 -0.03732518
0.73275664 -0.03597029
0.74433495 -0.03462201
0.75574716 -0.03328201
0.76698516 -0.03195191
0.77804093 -0.03063327
0.78890657 -0.02932762
0.79957431 -0.02803642
0.81003650 -0.02676114
0.82028561 -0.02550317
0.83031425 -0.02426392
0.84011519 -0.02304474
0.84968133 -0.02184699
0.85900573 -0.02067199
0.86808162 -0.01952106
0.87690236 -0.01839550
0.88546153 -0.01729661
0.89375286 -0.01622568
0.90177026 -0.01518398
0.90950784 -0.01417277
0.91695988 -0.01319332
0.92412090 -0.01224685
0.93098557 -0.01133461
0.93754881 -0.01045779
0.94380573 -0.00961760
0.94975168 -0.00881519
0.95538220 -0.00805171
0.96069309 -0.00732826
0.96568035 -0.00664592
0.97034025 -0.00600572
0.97466928 -0.00540864
0.97866416 -0.00485563
0.98232189 -0.00434756
0.98563969 -0.00388526
0.98861505 -0.00346950
0.99124572 -0.00310095
0.99352969 -0.00278025
0.99546524 -0.00250795
0.99705088 -0.00228450
0.99828541 -0.00211031
0.99916789 -0.00198566
0.99969765 -0.00191079
0.99987428 -0.00188581
